,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
44910.00000000,-0.02446169,-0.04685436,-0.03191823,-0.03417782,0.00554844,-0.04428315,-0.04312245,-0.04474048,-0.04085097,-0.02386112,-0.02481067,-0.01262789,-0.01983801,-0.01748489,-0.01131900,-0.02536098,-0.01579921,-0.03149564,-0.01596919,-0.00958103,-0.03887418,-0.02332649,-0.02861916,-0.03297841,-0.00748569,-0.01696117,-0.02369410,-0.01375217,-0.01067570,-0.02093344,-0.08627249,-0.02462710,-0.03544352,-0.04055676,-0.03198514,-0.03927814,-0.01920344,0.00854475,-0.03937768,-0.00893160,-0.04165639,-0.01721206,-0.00960107,-0.01019921,-0.02275135,-0.02637950,-0.01513338,-0.01928244,-0.03277688,-0.03304517,-0.01424475,-0.03481795,-0.02422098,-0.01161438,-0.05344696,-0.01681944,-0.02677906,-0.02994475,-0.01358036,-0.02774182,-0.04633347,-0.02138840,-0.00336265,-0.03059201,-0.01460730,-0.02957808,-0.02927471,-0.01840442,-0.01874863,-0.02406374,-0.01629135,-0.05004673,-0.02152855,-0.00741413,-0.02459295,-0.03265007,-0.04756817,-0.00283512,-0.03219454,-0.02524167,-0.01972900,-0.04671189,-0.02617005,-0.02942342,-0.04242453,-0.02048540,-0.03338276,-0.04340970,-0.02022656,-0.04736886,0.00374281,-0.01293491,-0.00381924,-0.03256056,-0.02058823,-0.01319070,-0.03474906,-0.01929097,-0.01729038,-0.00794548
44911.00000000,-0.01180617,-0.01457878,-0.01734867,-0.00667039,-0.04718718,-0.00660355,-0.00372803,0.02823934,-0.02247521,-0.00632640,-0.00622611,-0.01025414,-0.00754241,-0.01300369,-0.00443383,-0.00490604,-0.00220333,-0.00118419,-0.04122365,-0.00701826,-0.00453084,-0.00706131,-0.00374561,0.02990483,-0.01356403,0.00049929,-0.03132952,-0.00570434,-0.01606382,-0.00346716,0.00103298,-0.01483585,-0.05919177,-0.00530274,-0.01663599,-0.00847148,-0.00435100,-0.01720950,-0.00730965,-0.01795543,-0.01808985,-0.00392229,-0.00038892,-0.02064555,0.00108289,-0.02359234,-0.02980597,-0.00903760,-0.00353683,-0.00270570,-0.01946158,-0.01683444,-0.00379123,-0.00977582,-0.02912771,-0.01661062,0.00368476,-0.01059349,-0.01286677,-0.02013331,0.00162592,-0.00611961,0.01466400,-0.02202871,-0.00152301,-0.00605113,-0.00994763,0.00477188,0.00292185,0.00533418,0.00893094,-0.01545370,-0.01160113,-0.02185872,-0.04719862,-0.01471891,-0.00980170,-0.01874721,-0.00779139,-0.02609509,0.00302469,0.00057652,-0.01445232,-0.00563813,-0.01565001,-0.01380680,-0.06983885,-0.00699381,-0.02857910,-0.00479753,0.00139840,-0.00346428,-0.00830673,0.00439527,0.00207901,0.00626580,-0.02106121,-0.03907489,-0.00457946,-0.01284010
44914.00000000,-0.00847966,-0.01590957,-0.01732807,-0.03346235,-0.00239633,-0.02016397,-0.01882015,-0.04144685,-0.01912989,0.00010000,0.00595564,-0.00108159,-0.00019102,-0.01858728,-0.00026598,-0.01000522,0.01135649,-0.01324301,-0.00077818,0.00448903,-0.04773538,-0.00857560,-0.00304716,-0.02888875,0.00687532,0.00554508,-0.01168820,0.00143427,0.00629361,-0.01478698,-0.00829006,-0.00299324,-0.03433159,-0.00611116,0.00576901,-0.00482906,0.01529498,-0.00242459,-0.00447596,0.00035028,-0.01676415,0.00219785,-0.00580764,-0.00108977,-0.03407250,-0.02737135,-0.01263208,-0.01440772,-0.00782701,-0.01144213,-0.00736870,-0.01253642,-0.01817234,0.00329083,-0.00379243,0.00129066,-0.00157339,-0.01508170,0.00521381,-0.00449038,-0.00706584,0.01156062,0.00089520,-0.00419058,-0.00813500,-0.00947011,-0.00502388,-0.00639464,-0.01106795,0.00530588,-0.00184780,-0.00920392,-0.00536276,-0.01794333,-0.00151460,0.00528008,-0.01386574,0.00000000,-0.01229091,-0.00881756,0.00366513,-0.00672171,-0.01160189,0.00361570,-0.03060580,-0.00366775,-0.03547850,-0.00805507,-0.00879140,-0.01178143,-0.00152932,-0.00695298,-0.00386599,-0.01007078,-0.00391890,0.00000000,-0.00337723,-0.02019373,-0.00435837,0.00566639
44915.00000000,0.00136840,-0.00052876,0.00561450,0.00317951,-0.08053642,0.00655805,0.00538414,0.02279868,-0.01039736,0.00656601,0.00484393,0.00108276,-0.00647432,-0.00784669,0.00039908,0.00263637,0.00405481,0.00495222,-0.00077886,0.01445283,0.01445556,-0.00063291,-0.01020684,0.02877476,0.01642332,-0.00060660,-0.00314990,-0.00079566,-0.00563501,0.01265455,-0.00038150,-0.00093817,0.02545024,-0.00176613,-0.00434073,-0.01306459,-0.02008606,-0.00108016,-0.00275555,0.00875350,-0.00452892,0.00246708,0.00519877,0.00534181,0.01175809,0.00155261,-0.01205942,-0.01136978,0.00574837,-0.00906869,0.00000000,0.00712195,-0.00474827,0.00308121,0.00928246,-0.02690124,0.00993268,-0.00455873,0.00340129,-0.00697102,-0.00471197,0.00546591,0.01661128,-0.00052607,0.00656140,-0.00273161,-0.00034821,-0.00357551,-0.00131410,0.01405645,0.01226921,0.01735444,-0.00305192,-0.00443653,0.00098154,0.02908019,0.00302662,0.02001086,-0.00967849,0.00475833,0.00621721,-0.02010829,-0.01057623,-0.01080815,0.01090770,0.01401549,-0.01881948,-0.00469270,-0.00502836,-0.00303179,0.01012247,0.00228316,0.00129364,-0.00490491,-0.01909282,0.00904956,-0.00179894,-0.00621111,0.00000000,-0.00640288
44916.00000000,0.01495244,0.02380944,0.01087672,0.01854671,-0.00166906,0.00629078,0.00691736,0.02280302,0.02586253,0.01927155,0.01124805,0.01144188,0.01409038,0.01435646,0.00917180,0.00706081,0.01522217,0.00798943,0.00662509,0.01284090,-0.00114914,0.00612201,0.03163479,0.00934304,0.01175652,0.00700769,0.02155159,0.01608534,0.01015073,0.01947115,0.03390121,0.01549441,0.02680421,0.00926129,0.01440254,0.01475032,0.00341625,0.02135708,0.00654446,0.00784443,0.02221229,0.01276093,0.02327326,0.00340507,0.00442723,0.12179052,0.02104853,0.00781633,-0.00079038,0.01589502,0.01352975,0.04043039,0.01465359,0.00873051,0.01614648,0.01756602,0.01706937,0.02007987,0.00599748,0.00935991,0.02318842,0.00691869,0.02124186,-0.00926314,0.01609291,0.02282586,0.01645915,0.00570353,0.03091562,0.04094751,0.02802584,0.00608720,0.00683670,0.00915236,0.01568909,0.03298896,0.01665400,0.03222368,-0.00663174,0.00960884,0.01442484,0.01006307,0.01607909,0.02193528,0.01407613,0.00632625,0.02702698,0.01283256,0.01719662,0.02403057,0.01463606,0.01579352,0.00197803,0.01874279,0.00589831,0.00308547,0.01232182,0.01988639,0.01532098,0.01611035
44917.00000000,-0.01426614,-0.02377259,-0.02552874,-0.03434362,-0.08882757,-0.02031703,-0.02204984,-0.02204408,-0.07041995,-0.01666560,-0.01134986,-0.00365823,-0.00085292,-0.01014526,0.00230510,-0.00846189,-0.00887396,-0.01206282,-0.00038713,-0.02017398,-0.00287621,-0.00713391,-0.01450378,-0.01423638,-0.01499711,-0.00772605,-0.00138917,-0.00721002,0.00653474,-0.00741172,-0.00070476,-0.00101721,-0.01546922,-0.00725014,-0.00851881,-0.03205369,-0.01070037,0.01402870,-0.00924721,-0.01170958,-0.03412162,0.00116999,-0.00733679,-0.00891264,0.00661168,0.00803248,-0.00885124,-0.01620308,-0.00307302,-0.02388429,-0.01547555,-0.05644208,0.00115155,0.00338245,-0.02384754,-0.00605610,-0.01297075,-0.00575576,-0.00025926,0.00681853,-0.07837585,-0.01239272,-0.00553842,-0.00764985,-0.01253007,-0.01829943,-0.01307978,-0.00375573,-0.01347938,-0.03954082,-0.01733342,-0.00886446,-0.00922260,0.00000000,-0.00588034,-0.01458185,-0.00958077,-0.02906780,-0.00667602,-0.01216867,-0.01308760,-0.03438165,-0.01582465,-0.01514663,-0.03054273,-0.01923488,-0.03989811,-0.03189763,0.00075903,-0.08654299,0.00253412,-0.00239191,0.00416755,-0.02186252,0.00011730,-0.01712295,0.00095226,-0.06601679,0.01748503,-0.00532726
44918.00000000,0.00575227,-0.00279811,0.00226707,0.01742450,-0.01755083,0.01675024,0.01756170,0.00785518,-0.00867072,0.01255406,0.00474509,0.00254193,0.00800617,0.00825641,0.00282534,0.00375499,0.00246996,0.00609042,0.00367937,0.02644506,0.01546099,0.00338127,-0.00119336,0.00573524,0.03091581,0.00646087,0.00285636,0.00757814,-0.00104120,0.00919008,-0.00937031,0.00138849,0.00502331,0.00858927,0.00193513,0.00462078,0.00737466,0.00261022,0.00670846,0.00202125,0.00144557,0.00557356,0.00708986,0.00677284,0.00218928,-0.00394139,0.00460042,0.01370831,0.00509669,-0.00194292,0.00995923,0.01033505,0.00599061,0.00822925,0.00140635,0.00797218,0.00734774,-0.00301030,0.00466685,-0.01273199,-0.00389342,0.00447264,0.01200480,0.00171301,0.00801950,0.00613762,-0.00020249,-0.00505163,0.00086728,0.00430278,0.00980887,0.00546560,0.00521682,0.00878433,0.00309002,0.00024460,-0.00360374,0.04322644,0.01273426,0.01176800,0.00245492,0.01557762,0.00249922,-0.01192530,0.00505338,0.01993287,0.00442081,0.00744271,0.00503343,0.00735746,0.00473143,0.00554459,0.01004812,0.00054960,-0.00621481,0.00832468,0.00442570,0.00894730,0.00258951,0.01377201
44922.00000000,-0.00394351,-0.01387835,-0.00741419,-0.02592374,-0.11408853,-0.02062091,-0.02093305,-0.00982721,-0.07135335,-0.00306699,0.00350402,-0.00028174,0.00127984,0.00257264,0.00871442,0.00223481,0.00184778,0.00745051,-0.01350573,0.01389402,-0.01863424,0.00105305,0.00200928,-0.00992766,0.01257053,0.00444427,0.00880375,0.00611093,-0.00067443,-0.00398398,-0.03658116,0.00360513,-0.00293135,-0.00897007,0.00942523,-0.00574929,0.00146413,0.02186933,-0.01014048,0.00027818,-0.01245036,0.00232435,-0.00820872,-0.00272830,0.00819227,0.01126880,0.00392517,-0.00084208,-0.00115378,-0.00365005,-0.00201970,-0.01937378,0.00195324,0.00973545,-0.00358920,-0.00045196,0.00476927,-0.01219376,0.00180644,-0.00384140,-0.01933764,0.00160794,0.00550338,-0.00577167,0.00362538,0.00293729,-0.01024575,-0.00200818,-0.00096598,0.00179835,0.01363241,0.00543589,0.00946371,0.00004740,-0.00290443,0.01283775,0.00498743,0.01213155,0.01676570,-0.00428513,-0.00178520,-0.00358567,-0.00486573,0.00066591,-0.00319481,0.01356821,-0.01408444,0.00037352,-0.00315578,-0.01616035,0.00606369,0.00581227,0.00519027,-0.01000976,0.00306787,0.00457281,0.00490036,-0.01507544,0.00586991,-0.00591192
44923.00000000,-0.01242787,-0.03068523,-0.01025493,-0.01469173,0.03308892,-0.01567688,-0.01671786,-0.01078024,-0.00601945,-0.00693829,0.00546532,-0.00433968,-0.00665422,-0.01195424,-0.01292614,-0.00630172,0.00737786,-0.01216194,-0.00645417,-0.01642622,-0.02547186,-0.00967807,-0.01562663,-0.02017371,-0.01475260,-0.00721040,-0.00372182,-0.00996729,-0.00466292,-0.01085719,-0.02565369,-0.00681587,-0.00825443,-0.01201745,-0.01676108,-0.01542023,0.00194926,-0.01121018,-0.01141517,-0.01752315,-0.02274802,-0.00927578,0.00093180,-0.00648333,-0.01300108,-0.02194619,-0.00590309,-0.00818015,-0.00924155,-0.01581388,-0.00999996,-0.01106371,-0.01640363,-0.01694583,-0.01725350,-0.01876444,-0.01256455,-0.00705385,-0.01725910,-0.00853879,-0.01164247,-0.00802662,0.00158108,-0.00279502,-0.00521778,0.00518132,-0.00321667,-0.00747941,-0.00416630,-0.00538537,-0.01546429,-0.01685147,-0.00604838,-0.00379321,-0.02506844,-0.01050218,-0.00878891,-0.02667345,0.00171762,-0.01625795,-0.01368793,-0.01799288,-0.00519136,-0.01605390,-0.01205871,-0.01973210,-0.02232143,-0.01319335,-0.01011699,-0.00656046,-0.00064115,-0.00977921,-0.01355424,-0.01183723,-0.00517589,-0.00469619,-0.00971190,-0.02370951,-0.00676935,-0.00430208
44924.00000000,0.01800032,0.02832436,0.02762971,0.02884381,0.08082691,0.02824925,0.02879942,0.04013146,0.04039611,0.01855454,0.00573756,0.00509450,0.00270601,0.01482277,0.00414571,0.01497632,0.01129078,0.01830674,0.01043312,0.00756597,0.03576099,0.00913530,0.02371118,0.02817288,0.00757154,0.00126545,0.02502721,0.00597768,0.00203413,0.01242050,0.05143019,0.02299914,0.01999082,0.00781480,0.03168049,0.02623334,0.00510707,0.01159485,0.04455950,0.00608678,0.02682991,-0.00234068,0.00492850,0.00309308,0.01262352,0.02061224,0.02995102,0.01099669,0.01178238,0.02376080,0.01106299,0.03595973,0.01135982,0.00247672,0.03816734,0.01232648,0.01206465,0.00923513,0.01979023,0.00152802,0.03088184,0.01332004,0.00376449,0.00743844,0.01200325,0.01210218,0.00751019,0.00665592,0.02258936,0.00281346,0.00342549,0.00742747,0.01186615,0.02684436,0.03186966,0.02171524,0.02346652,0.00936607,0.01762683,0.02298453,-0.00079250,0.03114831,0.03097692,0.01927465,0.03669730,0.02280434,0.05388125,0.01164595,0.03003537,0.04421549,0.01263947,0.00790130,0.00043622,0.02308458,0.00815895,0.00792597,0.01905274,0.03504456,0.01527616,0.00826016
44925.00000000,-0.00263408,0.00246888,-0.00493750,-0.00213828,0.01116402,-0.00248721,-0.00247323,0.00066518,0.00075327,-0.00051771,0.00660564,-0.00512505,0.00056614,-0.01420061,-0.00675010,-0.00144194,-0.00060351,-0.00137847,-0.00175334,0.01007332,-0.00344119,0.00294743,0.00236641,-0.00311034,0.00656123,-0.00725350,-0.01134631,-0.00531666,-0.00584400,-0.00228239,0.01291567,-0.00471397,-0.00573812,-0.00006580,0.00037727,0.00839376,-0.00096779,0.00356606,0.00935379,-0.00253254,0.00091047,0.00117305,-0.00321506,-0.00902491,-0.00216802,-0.00289729,-0.00535879,-0.01493116,-0.01082641,0.00121193,-0.00570889,-0.00077141,-0.01027624,0.00019762,-0.00422135,-0.01086773,-0.00209545,-0.00258094,-0.00115662,-0.00208050,0.00247064,0.00417681,0.00725862,-0.00278216,0.00588056,0.00155006,-0.00014556,-0.00197594,-0.01050062,0.00836378,-0.00266445,-0.00120517,-0.00571318,-0.01798463,-0.01088004,0.00047764,-0.00911163,0.01383281,0.00451573,0.00291880,0.00027994,-0.01098257,-0.01433152,-0.00539107,-0.00405289,0.00587470,0.00779902,-0.00731442,-0.01079978,-0.00073702,0.00069696,-0.00477825,-0.00348812,0.00030493,0.00691997,-0.00114977,-0.00411403,-0.00089097,-0.00393527,0.00327705
44929.00000000,-0.00420988,-0.03740477,-0.00100077,0.02166666,-0.12242249,0.01008727,0.01093197,0.03656309,-0.02045987,0.00326970,0.00760620,0.00871785,-0.02176615,0.00015836,0.00006610,-0.00178091,0.01177534,-0.00267459,0.00039023,-0.03436084,0.02405622,0.00629716,-0.01010503,0.00115893,-0.03064238,-0.00691907,0.00452158,-0.01037573,0.00476460,0.02507202,0.00023741,-0.00191274,0.01281667,-0.00705363,0.01651710,0.01135074,0.01210945,0.01827407,0.04717777,0.01276545,-0.02492274,0.00171251,-0.00232344,0.00303566,0.01792501,0.01487051,-0.01186807,-0.00100388,-0.02400511,-0.01216557,0.00275124,-0.01157944,0.00246291,0.00088928,0.00503566,0.00828349,0.00000000,0.00823342,0.00694803,0.00430861,-0.00667482,0.02422324,-0.01585400,-0.00300458,-0.00108998,0.01216006,0.00827071,-0.00376950,0.00481206,0.02572310,-0.00283854,0.00468452,0.01643152,0.01326346,-0.00035484,0.01420219,0.00105521,-0.04135591,0.01804886,-0.00426395,-0.01042542,0.00780311,0.00068672,0.02126420,-0.00713418,0.00840078,0.00429917,-0.00502385,0.00204711,-0.01427552,0.01000381,-0.00600152,-0.00415661,-0.00963240,-0.00535817,-0.01841763,0.00629880,0.00535078,0.01394385,-0.00741198
44930.00000000,0.00772019,0.01031428,-0.04374320,-0.00792357,0.05124885,-0.01166967,-0.01103677,0.02108389,0.03031793,0.01497204,0.00932506,0.01088727,-0.02726364,0.01209208,0.00435432,0.02517003,0.01880039,0.02407733,-0.02204441,0.00291050,0.03383165,-0.00021023,0.01221365,0.01332658,-0.01063283,-0.00245250,0.01579954,-0.00047661,0.00806752,0.02867586,0.04902523,0.01487495,-0.00340416,0.00723613,0.03568777,0.03554061,0.02057910,0.02517452,0.04170020,0.00111413,0.04039181,0.00845782,-0.00517818,0.00022710,0.02134472,0.02071578,0.01563277,0.01180666,-0.00496315,0.03651730,0.00787303,0.00999699,0.00799693,-0.00069101,0.00099708,0.01044045,-0.01987872,0.01084922,0.03462815,0.00498206,0.02667212,0.00907782,0.01720768,-0.01000970,0.00029758,0.02577546,0.00427477,0.01047208,0.01384760,0.04222325,0.01038179,0.00741789,0.03600118,0.02017050,0.03789153,0.05820423,0.01645144,0.00194478,0.00652478,0.02324634,-0.00190907,0.07603736,0.01924391,0.02188291,0.02166020,0.03849503,0.02825348,0.00471259,0.01436832,0.01969588,0.02639167,0.00724533,-0.00241653,0.02129890,0.00128821,-0.00215693,0.02625699,0.02572439,0.02796235,0.01075807
44931.00000000,-0.01141340,-0.01060470,-0.02963775,-0.02372559,-0.02903910,-0.02134429,-0.02186904,-0.00337599,-0.03281586,-0.00524557,-0.00022159,-0.00738357,-0.02882063,-0.01332377,-0.01241536,-0.00705518,-0.00205037,-0.00951707,-0.00937563,0.02237408,-0.00065237,-0.01409039,-0.00931738,-0.03798952,0.01800863,-0.01044865,-0.00886244,-0.01144306,-0.00122184,0.01065863,0.00093730,-0.00368670,-0.02361322,-0.01395214,-0.02328247,-0.00433532,-0.00539283,0.01385846,-0.01827785,-0.00340839,-0.01909798,0.01391861,-0.01151196,-0.00843455,0.00365719,-0.00486756,-0.04182153,-0.00307858,-0.03560943,-0.01324113,-0.02201445,-0.03603467,-0.02943989,-0.00405022,-0.04073354,-0.01846313,-0.02651872,-0.00842470,-0.01160927,-0.00180437,-0.01399657,-0.00201231,-0.00287936,-0.01663417,0.00039668,-0.00447184,-0.01133161,0.00934215,-0.02861897,0.00662938,-0.00447465,-0.01044883,-0.00028722,-0.03136984,-0.03514022,0.01552712,-0.00511113,0.03026293,0.01008377,-0.02393022,-0.02066213,0.00940956,-0.01621687,-0.01749902,-0.06989970,0.01634730,0.01998334,-0.02156795,-0.02356336,-0.01278226,-0.02662920,-0.00809233,-0.00088088,-0.03749021,0.00409355,0.00119624,-0.01057467,0.00893633,-0.00914163,0.00989237
44932.00000000,0.02293210,0.03679417,0.01178532,0.03561115,0.02465109,0.01322505,0.01601944,0.02426345,0.04164040,0.01850434,0.01913555,0.00810960,0.00008170,0.00652993,0.02381271,0.03145277,0.00997946,0.04689636,0.02537248,0.01208680,0.02175805,0.03071669,0.06019598,0.01312263,0.00753248,0.02258611,-0.03939384,0.01929262,0.01871676,0.02460789,0.01888917,0.01380872,0.02369001,0.07259155,0.03058529,0.04245287,0.00895810,0.01175056,0.00275346,0.02449916,0.05429611,0.01055964,0.01120024,0.02788373,0.01665809,0.03241582,-0.01073538,0.00099616,0.03492754,0.04930213,0.01234424,0.02615109,0.04397278,0.02648282,0.02901874,0.02939485,0.02836603,0.01908751,0.01037113,0.01501671,0.06484884,0.01601241,0.01720605,0.01271422,0.01566219,0.01197862,0.01256684,0.03125244,0.05242144,0.03907505,0.03570834,0.01835452,0.02164131,0.03002873,0.03367305,0.00911771,0.00658931,0.01250327,0.03818229,0.02554125,0.02830755,0.03765311,0.03499170,0.03057907,0.00057325,0.01599581,0.02693874,0.02795017,0.01505668,0.06764013,0.03036959,0.02764759,0.02380432,0.03650825,0.02597558,-0.00802821,0.02573850,0.02600000,0.03195329,0.02566638
44935.00000000,-0.00056690,0.00408886,0.00973637,0.01486987,0.05934901,0.00778567,0.00725952,-0.00423014,0.05175316,-0.00991560,-0.00413228,-0.02590845,0.00012244,0.00088180,-0.01221420,0.00390358,-0.01511190,0.00897541,-0.04968579,-0.01863745,0.00905024,0.00538084,-0.01961147,0.02773858,-0.00781607,-0.00977363,0.02072902,-0.01246058,-0.02936052,-0.00897335,-0.00120417,-0.00160245,0.01686419,-0.00853235,0.04690066,0.02018793,-0.00957946,-0.00402051,0.00784517,-0.01246765,-0.00632908,-0.03883664,-0.03612172,-0.00823840,-0.01101184,0.00256966,0.01013901,-0.00761309,0.01821865,0.00867771,0.00502090,0.05128203,-0.00259416,-0.01149865,0.02488725,0.01531157,0.00190229,0.00091367,-0.04105862,-0.02726025,0.02129089,0.01265519,0.01052763,-0.00120087,-0.02791334,0.00486153,0.01413472,-0.01845936,0.02031164,-0.02079809,-0.00900105,-0.00104383,-0.01827725,0.00366134,-0.00505790,0.01014729,-0.02019314,-0.00735856,-0.02372768,0.00153157,0.00405658,-0.00722212,0.00718721,0.00055240,0.03282132,0.01338071,0.00874403,-0.00270657,-0.00392850,0.01608014,0.00042631,-0.01146720,-0.01011843,0.00954569,-0.03383292,-0.03011157,0.01853659,0.00027843,-0.00130836,-0.01462764
44936.00000000,0.00701284,0.00445640,0.00761717,0.02873171,-0.00768137,0.00454444,0.00495490,0.02718780,0.01798053,0.00259883,0.00895400,-0.00239206,-0.00828470,0.00887325,-0.00098657,0.01139062,0.00678665,0.00010785,-0.01591233,0.01493496,0.00833598,0.00473445,-0.00339757,-0.00959120,0.00490924,-0.00825292,0.04017653,-0.00766650,-0.01249544,0.00878833,0.03924864,0.01515827,0.00431042,0.00553523,0.00231133,0.00443535,-0.00070767,0.01401987,0.01089772,-0.00062088,0.02006808,0.00389564,0.00834695,0.00621143,0.02258395,0.00792950,0.04642232,0.00982752,0.00034165,0.00973518,0.00559059,0.01204648,0.00387776,-0.00107528,-0.01684627,-0.01607132,0.00318032,0.01460522,0.01741035,0.00901281,0.01455539,0.00092573,0.00222400,-0.00918123,0.00321285,0.01367266,0.01235123,0.01391978,0.00569734,-0.00901378,0.01577325,0.00870777,0.01202977,0.01208388,-0.00008610,0.03577816,0.02427054,0.00613498,-0.00243048,0.01063834,0.02155530,0.01508159,0.01156025,0.01056869,0.00602282,0.00567831,0.01182035,0.00530251,0.04963968,0.01365956,0.00401749,0.00104104,0.00021753,0.01268698,0.02397181,0.00718974,0.01076627,0.03312925,0.00436678,0.01140967
44937.00000000,0.01264786,0.02111226,0.03023814,0.05808383,0.03676906,0.03505993,0.03384138,-0.00075198,0.00578288,0.01270741,0.00743145,-0.00159853,0.01522633,0.02610484,-0.00809790,0.00456835,0.00762023,0.01846305,-0.00356992,0.01162691,0.00805781,0.00819500,0.00558333,0.01248887,-0.00477162,0.00112453,0.02557958,-0.00193148,-0.01547235,0.00184793,-0.00085485,-0.00614845,0.02655122,0.00604492,-0.01722740,0.01392667,0.00897070,-0.01835520,0.00795691,0.00876712,0.01265927,0.00234638,0.02171511,-0.00037189,-0.00308164,0.01668791,0.02592822,0.03570013,0.02356922,0.00263453,0.00544120,0.01484195,0.00932728,-0.00127219,0.01705775,0.01935443,0.00454248,0.00573551,0.01812651,0.00404747,0.01869675,0.02427744,-0.02569492,-0.00992833,-0.00330266,0.01079066,0.01992396,-0.00354170,-0.00179596,0.00648312,0.00087818,0.00317672,0.00283022,0.02779905,0.04222313,0.03215100,-0.04201059,0.00135498,0.01923447,0.01263157,-0.00902998,0.01485758,0.02725803,0.00772645,0.03397753,0.00173804,0.02959502,0.01773405,0.02293334,0.01240706,0.00545650,0.00386276,-0.00369650,0.00336835,0.00057382,0.00153581,-0.01895304,0.01913228,0.00804353,-0.00206221
44938.00000000,0.00364078,-0.00059931,0.01162145,0.00189295,0.00275926,-0.00426136,-0.00379361,0.02874563,0.03187305,-0.00449481,-0.00100265,-0.00503205,0.00460077,0.00264436,-0.00564192,0.00684370,0.00261781,0.00516067,0.00547942,0.01661128,0.03612577,-0.00426741,0.00657278,0.00469488,0.01073062,-0.01274925,-0.00175093,-0.01290113,-0.02228779,0.01949929,0.00876977,-0.01136363,0.00981930,-0.00388183,0.03243625,0.01474039,0.00210581,0.01529872,0.01578811,-0.00903310,0.02702928,0.00630230,-0.00357928,-0.00788659,0.00000000,-0.00039083,-0.00547825,0.00800607,-0.00215397,-0.00413704,0.00082353,0.02519556,0.00200695,-0.00607481,0.00351627,0.00395106,0.01733393,0.01230007,-0.00585161,-0.00472622,0.00127203,0.00203161,0.00071926,-0.00635101,0.01094491,0.00780129,0.01498022,-0.00729175,-0.00259282,0.03023607,0.01730950,0.00199644,-0.00423335,0.01792921,0.00967347,0.01505983,-0.01161713,0.01623821,0.00490658,0.00649688,0.00602101,-0.01360663,0.01021838,0.00178137,0.04946928,0.01436525,0.01588507,-0.00322387,0.01272962,0.01236274,0.01796922,-0.01198753,-0.00916626,-0.00659636,-0.01685975,-0.00272140,-0.00950501,0.01348499,0.01746818,-0.00425422
